OBJECTID_1,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
134,Newtonbrook East,50,80,80,98,89,88,88,64,95,88,87,105,491.4608765,495.5401306,590.6817017,536.5647583,530.3441162,530.24823,385.4028625,567.4351807,513.5087891,485.8977966,576.8913574,15,9,9,11,14,33,44,46,62,76,53,92.14891052,55.74826431,54.24627686,66.31699371,84.3729248,198.8430939,264.9644775,274.7580872,361.7902832,424.4624329,291.1927795,9,9,10,9,6,8,1,9,10,8,5,55.2893486,55.74826431,60.27364349,54.25936127,36.15982819,48.20438766,6.021919727,53.75701904,58.35327148,44.68025589,27.47101784,36,50,42,56,64,53,38,27,38,36,35,221.1573944,309.7125854,253.149292,337.6138,385.7048035,319.3540649,228.8329468,161.2710571,221.7424316,201.0611572,192.2971191,0,1,1,0,1,0,0,0,0,1,0,0,6.194251537,6.027364254,0,6.026637554,0,0,0,0,5.585031986,0,9,10,14,20,10,11,15,14,10,21,27,55.2893486,61.94251633,84.38310242,120.576355,60.2663765,66.28102875,90.32879639,83.62203217,58.35327148,117.285675,148.3434906,0,0,2,0,1,0,1,1,4,1,1,0,0,12.05472851,0,6.026637554,0,6.021919727,5.973001957,23.34130859,5.585031986,5.494203568,22,34,28,41,35,62,50,37,48,43,47,135.1517334,210.6045532,168.7662048,247.1815338,210.9323273,373.5839844,301.0959778,221.0010681,280.0957031,240.1563873,258.2275696,1,7,5,9,4,9,11,8,11,15,13,6.143260956,43.35976028,30.13682175,54.25936127,24.10655022,54.22993469,66.24111938,47.78401566,64.18859863,83.77548218,71.42464447,18201,4084668.734,8094.490894
135,Bayview Woods-Steeles,49,35,41,37,33,41,43,33,26,39,59,48,264.8305054,313.168335,274.6844788,247.2280426,310.0657959,328.0939941,253.7485657,199.4017944,292.5512085,424.2162781,339.4145203,16,7,18,21,7,21,16,27,14,35,20,121.0653763,53.46776581,133.6302948,157.3269348,52.93806076,160.2319489,123.0296021,207.0710907,105.0183792,251.653717,141.4227142,2,3,1,2,1,2,3,1,0,3,0,15.13317204,22.91475677,7.423904896,14.9835186,7.562580585,15.2601862,23.06805038,7.669299603,0,21.57032013,0,22,34,33,39,29,21,33,10,10,27,52,166.4648895,259.700592,244.9888611,292.1785889,219.3148346,160.2319489,253.7485657,76.69300079,75.01313019,194.1328735,367.6990662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.630093098,0,0,0,0,0,7,1,0,5,7,5,2,2,2,7,4,52.9661026,7.638252258,0,37.45879364,52.93806076,38.15046692,15.37870026,15.33859921,15.00262547,50.3307457,28.28454208,0,0,1,0,3,3,1,0,0,0,0,0,0,7.423904896,0,22.68774033,22.89027977,7.689350128,0,0,0,0,22,14,15,6,29,22,33,26,19,33,14,166.4648895,106.9355316,111.3585739,44.95055389,219.3148346,167.8620453,253.7485657,199.4017944,142.5249481,237.2735138,98.99589539,4,1,1,3,2,2,2,2,4,1,7,30.26634407,7.638252258,7.423904896,22.47527695,15.12516117,15.2601862,15.37870026,15.33859921,30.00525093,7.190106392,49.49794769,14142,4088940.434,8253.114839
136,Hillcrest Village,48,66,62,43,59,70,76,53,44,46,67,65,371.5379333,353.4374695,247.7101288,341.8704224,408.4252319,446.0879211,312.9613342,258.8387451,267.9091492,377.528595,364.6768494,14,10,23,19,25,27,24,40,16,74,51,78.81108093,57.00604248,132.496109,110.0938721,145.8661499,158.4786072,141.718338,235.3079529,93.18579102,416.9718933,286.131073,4,4,3,7,9,9,0,4,0,2,3,22.51745033,22.80241776,17.28210068,40.56089783,52.51181412,52.82620239,0,23.53079605,0,11.26951027,16.8312397,35,48,34,31,42,35,18,20,31,40,36,197.0276947,273.6289978,195.8638153,179.6268463,245.05513,205.4352264,106.2887497,117.6539764,180.5474701,225.390213,201.9748688,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5.869577885,0,5.882699013,0,0,5.610413074,20,8,16,25,19,18,14,10,32,13,28,112.5872574,45.60483551,92.17121124,144.8603516,110.8582764,105.6524048,82.66902924,58.82698822,186.371582,73.2518158,157.091568,1,0,0,1,1,2,0,1,1,1,0,5.629362583,0,0,5.794414043,5.834646225,11.73915577,0,5.882699013,5.824111938,5.634755135,0,28,47,21,21,37,48,30,56,46,42,25,157.6221619,267.9284058,120.9747086,121.6827011,215.8819122,281.7397461,177.1479187,329.4311523,267.9091492,236.6597137,140.2603302,6,5,2,4,8,6,8,4,5,8,6,33.77617645,28.50302124,11.52140141,23.17765617,46.6771698,35.21746826,47.23944473,23.53079605,29.12055969,45.07804108,33.6624794,17824,5395573.671,9570.81675
137,Alderwood,20,44,47,39,21,30,36,37,27,43,44,49,355.010498,379.8900757,314.2120667,167.544281,237.1166687,281.6460571,287.04422,206.1383362,324.332489,321.4494324,356.4673462,9,18,17,16,24,15,28,31,69,50,51,72.61578369,145.4898224,136.9642334,127.6527863,189.6933289,117.3525238,217.2226563,236.6773529,520.4404907,365.2834473,371.0170288,5,2,3,4,9,5,8,0,12,2,2,40.34210205,16.16553497,24.17015839,31.91319656,71.13500214,39.11750793,62.06361389,0,90.51139069,14.61133862,14.54968739,18,28,26,23,23,26,43,17,42,20,32,145.2315674,226.3174896,209.4747009,183.500885,181.789444,203.4110413,333.5919189,129.790802,316.789856,146.1133881,232.7949982,1,0,0,0,0,0,0,0,3,0,2,8.06842041,0,0,0,0,0,0,0,22.62784767,0,14.54968739,8,6,10,6,8,5,12,2,7,8,1,64.54736328,48.49660492,80.56719208,47.86979294,63.23110962,39.11750793,93.09542084,15.26950645,52.79830933,58.44535446,7.274843693,1,0,0,0,0,1,0,0,1,0,0,8.06842041,0,0,0,0,7.823501587,0,0,7.542615891,0,0,37,45,45,17,20,54,47,47,31,16,21,298.5315552,363.7245483,362.5523682,135.6310883,158.077774,422.4690857,364.6237488,358.8334045,233.8210907,116.8907089,152.7717133,7,3,10,7,7,7,5,4,8,8,12,56.47894287,24.24830246,80.56719208,55.84809494,55.32722092,54.76451111,38.78976059,30.53901291,60.34092712,58.44535446,87.29812622,13746,4978387.916,9168.596135
138,Long Branch,19,64,67,60,65,57,59,68,95,90,95,77,623.2956543,649.7915039,575.2084961,606.6828613,518.0405273,522.5863647,587.980957,798.118103,743.371582,755.3470459,606.7769775,9,15,13,13,11,11,24,41,34,37,29,87.6509552,145.475708,124.6285095,121.3365707,99.97273254,97.43135834,207.5227051,344.4509888,280.8292847,294.1878052,228.5263977,11,10,10,17,35,11,8,11,30,16,11,107.1289444,96.9838028,95.86808777,158.6708984,318.0950623,97.43135834,69.17423248,92.41368103,247.7905273,127.2163467,86.68242645,24,33,28,27,39,29,34,15,33,27,21,233.7358856,320.0465393,268.4306335,252.0067139,354.4487915,256.8644714,293.9904785,126.0186539,272.5695801,214.6775818,165.4846344,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8.40124321,0,0,7.880220413,14,14,6,12,10,30,16,1,7,7,5,136.345932,135.7773285,57.52085114,112.0029831,90.88430786,265.7218628,138.348465,8.40124321,57.81779099,55.65715027,39.40110397,0,0,0,3,0,0,0,3,0,0,1,0,0,0,28.00074577,0,0,0,25.20372963,0,0,7.880220413,45,52,19,42,16,44,42,39,30,19,23,438.2547607,504.3157654,182.1493683,392.0104675,145.4148865,389.7254333,363.1647339,327.6484985,247.7905273,151.0694122,181.2450714,1,4,0,3,3,1,4,3,5,2,6,9.738994598,38.79352188,0,28.00074577,27.26529121,8.857396126,34.58711624,25.20372963,41.29842377,15.90204334,47.28132248,12690,2261913.667,7808.45162
139,New Toronto,18,84,103,98,101,105,108,89,116,163,168,166,731.579834,892.0065918,830.4381104,854.4839478,886.8243408,910.9311523,750.1053467,971.3615723,1350.008301,1339.072266,1312.771851,9,13,10,13,12,23,21,15,43,38,34,78.38356018,112.5833588,84.7385788,109.983078,101.3513489,193.9945984,176.9911499,125.6071014,356.137146,302.885376,268.8809814,8,12,6,9,34,9,16,9,21,9,14,69.67427063,103.9230957,50.84314728,76.14213562,287.1621704,75.91093445,134.8504028,75.36425781,173.9274445,71.73600769,110.7156982,24,42,42,26,21,25,41,18,24,38,24,209.0228119,363.730835,355.9020386,219.966156,177.3648682,210.8636932,345.5541382,150.7285156,198.774231,302.885376,189.7983398,0,0,1,0,2,0,0,0,0,0,1,0,0,8.47385788,0,16.89189148,0,0,0,0,0,7.90826416,19,16,19,25,20,17,11,14,16,16,7,165.4763947,138.5641327,161.0033112,211.5059204,168.9189148,143.3873138,92.70964813,117.2332916,132.5161438,127.5306854,55.35784912,1,1,1,3,1,2,4,3,0,1,2,8.709283829,8.660258293,8.47385788,25.3807106,8.44594574,16.86909676,33.71260071,25.12141991,0,7.970667839,15.81652832,20,43,32,21,37,41,40,24,48,36,23,174.1856842,372.3910828,271.1634521,177.664978,312.5,345.8164673,337.1260071,200.9713593,397.5484619,286.9440308,181.8900757,3,5,5,1,1,2,5,5,7,5,9,26.12785149,43.3012886,42.3692894,8.460236549,8.44594574,16.86909676,42.14075089,41.86903381,57.97581482,39.85334015,71.17437744,12645,3483680.291,11167.22712
140,Stonegate-Queensway,16,91,72,78,99,86,84,104,78,102,138,141,355.46875,281.8224487,302.9949951,382.1656189,329.7925415,320.243988,394.2081604,292.1895447,373.9962463,486.39505,490.6054382,38,31,14,34,33,35,50,70,142,149,80,148.4375,121.3402252,54.38371658,131.2487946,126.5483017,133.4349976,189.5231628,262.221405,520.661438,525.1656494,278.3576965,9,19,11,7,11,10,14,5,10,7,15,35.15625,74.36981201,42.73006439,27.02181053,42.18276596,38.12428665,53.06648636,18.73009872,36.66630173,24.6722126,52.19206619,70,45,49,50,39,64,35,30,44,101,89,273.4375,176.1390381,190.3430023,193.0129395,149.5570831,243.9954224,132.666214,112.3805923,161.3317261,355.9847717,309.6729431,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3.74601984,0,7.049203396,0,15,10,13,25,26,24,20,18,7,18,11,58.59375,39.14200592,50.49916458,96.50646973,99.70471954,91.49828339,75.80926514,67.42835999,25.66641045,63.44282913,38.27418137,3,2,0,0,0,1,0,0,0,1,4,11.71875,7.828401566,0,0,0,3.812428474,0,0,0,3.524601698,13.91788483,93,61,50,56,79,73,96,58,105,69,47,363.28125,238.7662506,194.2275543,216.1744843,302.9489441,278.3072815,363.8844604,217.2691498,384.9961548,243.197525,163.535141,8,8,4,6,8,4,5,7,9,11,13,31.25,31.31360626,15.53820419,23.16155243,30.67837524,15.2497139,18.95231628,26.22213936,32.99966812,38.77061844,45.23312378,28740,7945942.46,11852.91632
141,Kingsway South,15,25,34,29,25,34,31,10,32,21,63,48,266.1556396,362.6279907,305.7136841,265.0832214,363.0926819,333.190033,108.3306274,346.8082886,221.7528992,635.2727661,474.8713989,18,16,9,22,11,30,17,36,68,90,30,191.6320648,170.648468,94.87666321,233.2732544,117.4711685,322.4419556,184.1620636,390.1593018,718.0570068,907.5325317,296.7946167,13,17,14,9,7,8,12,6,6,9,6,138.4009399,181.3139954,147.5859222,95.42996216,74.75437927,85.98451996,129.9967499,65.02655029,63.35797119,90.75325012,59.35892487,24,23,27,31,18,25,21,9,13,55,34,255.5094147,245.3071747,284.6299744,328.7032166,192.2255402,268.7016296,227.4943085,97.53982544,137.2756042,554.6032104,336.3672485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,12,15,16,13,4,13,8,8,7,170.3396149,223.9761047,126.5022125,159.049942,170.867157,139.7248535,43.33224869,140.8908691,84.47729492,80.66955566,69.2520752,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.60332966,10.67919731,0,0,0,0,0,0,25,34,21,28,27,23,15,18,22,13,24,266.1556396,362.6279907,221.3788757,296.893219,288.3383179,247.2055054,162.4959412,195.0796509,232.312561,131.088028,237.4356995,3,3,2,6,4,4,3,3,4,6,8,31.93867683,31.99658775,21.08370209,63.61997604,42.71678925,42.99225998,32.49918747,32.51327515,42.23864746,60.50216675,79.14523315,10108,2638166.814,8062.161389
142,Etobicoke West Mall,13,43,59,46,53,44,50,62,47,50,65,62,372.7138672,505.6998291,377.0491943,431.2098389,355.2971497,401.0588074,493.6305847,368.8299561,378.1576233,463.888092,430.0478516,11,14,15,9,8,12,10,17,31,65,44,95.34541321,119.9965744,122.9508209,73.22431183,64.59947968,96.25411224,79.617836,133.4065704,234.4577179,463.888092,305.1952515,10,2,1,2,2,3,2,4,4,3,4,86.67764282,17.14236641,8.196721077,16.27206993,16.14986992,24.06352806,15.92356682,31.38978195,30.25260925,21.41021919,27.74502373,26,25,14,8,16,8,14,12,21,12,11,225.3618774,214.2795868,114.754097,65.08827972,129.1989594,64.16941071,111.4649658,94.16934967,158.8262024,85.64087677,76.29881287,1,0,1,0,0,2,1,0,0,0,1,8.667764664,0,8.196721077,0,0,16.04235268,7.961783409,0,0,0,6.936255932,13,5,4,4,6,10,9,2,4,1,3,112.6809387,42.85591888,32.78688431,32.54413986,48.44961166,80.21176147,71.65605164,15.69489098,30.25260925,7.136739731,20.80876732,0,2,1,1,3,3,6,0,1,2,1,0,17.14236641,8.196721077,8.136034966,24.22480583,24.06352806,47.77070236,0,7.563152313,14.27347946,6.936255932,24,24,19,15,23,19,29,18,54,49,23,208.0263519,205.7084045,155.7377014,122.0405197,185.7235107,152.4023438,230.8917236,141.2540283,408.4102173,349.7002563,159.5338898,0,3,0,4,3,6,7,3,5,5,5,0,25.71355057,0,32.54413986,24.22480583,48.12705612,55.73248291,23.54233742,37.81576157,35.68370056,34.68127823,14417,1796406.222,6475.594139
143,Markland Wood,12,23,14,26,23,24,14,42,25,35,44,50,214.6924286,130.902298,240.7407379,212.8447113,221.9345245,129.4019775,388.2059326,229.7583008,317.950592,387.0854187,438.6734619,8,15,13,9,19,9,29,22,31,49,40,74.67562866,140.2524567,120.370369,83.2870636,175.6981659,83.18698883,268.0469666,202.1873016,281.6133728,431.0723877,350.9387512,32,6,1,3,5,9,1,1,1,1,6,298.7025146,56.10098267,9.259259224,27.7623539,46.23635864,83.18698883,9.242998123,9.190331459,9.084301949,8.797395706,52.64081573,52,19,19,13,25,25,12,9,12,14,21,485.391571,177.6531067,175.9259186,120.3035355,231.1818085,231.0749664,110.9159775,82.71298218,109.0116272,123.1635437,184.2428436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,10,4,14,17,8,11,3,5,84.01007843,28.05049133,92.59259033,92.54118347,36.98908997,129.4019775,157.1309662,73.52265167,99.92732239,26.39218712,43.8673439,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,9.247272491,9.242998123,0,0,0,0,8.773468971,58,38,44,31,22,18,16,23,40,23,20,541.3983154,355.3062134,407.4074097,286.877655,203.4399872,166.3739777,147.88797,211.3776245,363.3721008,202.3401031,175.4693756,3,2,2,1,2,3,7,0,4,1,4,28.00336075,18.70032692,18.51851845,9.254117966,18.49454498,27.72899437,64.70098877,0,36.33720779,8.797395706,35.09387589,11398,2953929.625,7845.485981
144,Eringate-Centennial-West Deane,11,56,64,61,58,35,46,43,39,59,90,88,291.4693298,335.0610046,319.8573608,304.1585693,183.5439758,241.4317932,225.7691956,203.3262024,302.7659607,445.6990051,432.241272,28,24,30,29,28,41,51,66,91,120,95,145.7346649,125.6478729,157.3069,152.0792847,146.8351746,215.189209,267.7727661,344.0905151,466.9779968,594.2653198,466.6240845,5,2,4,4,2,3,4,0,0,2,2,26.02404594,10.47065639,20.97425461,20.97645378,10.48822689,15.74555206,21.00178528,0,0,9.90442276,9.823665619,39,28,28,18,33,20,12,14,18,31,31,202.9875641,146.5891876,146.8197784,94.39404297,173.0557404,104.9703445,63.00535583,72.9888916,92.36927032,153.5185394,152.2668152,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,10.48822689,5.248517513,0,0,0,0,0,15,15,13,18,9,11,19,4,13,13,6,78.07213593,78.52992249,68.16632843,94.39404297,47.19702148,57.73368835,99.75847626,20.85396957,66.71114349,64.37874603,29.47099495,1,4,3,1,3,3,4,1,1,0,3,5.204809189,20.94131279,15.73069096,5.244113445,15.73234081,15.74555206,21.00178528,5.213492393,5.131626129,0,14.73549747,71,47,42,29,42,36,37,34,60,45,51,369.5414429,246.0604095,220.2296753,152.0792847,220.2527618,188.9466248,194.26651,177.2587433,307.897583,222.8495026,250.5034637,6,4,4,2,4,4,4,2,3,3,11,31.22885513,20.94131279,20.97425461,10.48822689,20.97645378,20.99407005,21.00178528,10.42698479,15.39487839,14.85663319,54.030159,20359,8645665.697,15361.91576
145,Princess-Rosethorn,10,22,15,31,21,21,29,20,25,28,25,41,192.1733093,131.9261169,273.7306824,184.9568481,184.3075256,254.0962067,174.6877441,216.26297,234.0745697,197.7848053,315.8218994,21,19,22,19,21,28,20,23,62,119,44,183.4381561,167.1064148,194.2604828,167.3419037,184.3075256,245.3342743,174.6877441,198.9619446,518.3079834,941.4556885,338.9308167,3,4,3,3,6,5,2,5,1,2,0,26.20545006,35.18029785,26.49006653,26.42240715,52.65929413,43.80969238,17.4687748,43.25259399,8.359806061,15.82278442,0,34,29,33,29,22,33,12,11,13,63,46,296.9951172,255.0571747,291.3907166,255.4165955,193.0840759,289.1439514,104.812645,95.15570831,108.677475,498.4177246,354.3367615,0,0,1,0,1,0,0,0,0,0,1,0,0,8.830021858,0,8.776549339,0,0,0,0,0,7.702973366,20,3,28,5,3,15,9,2,2,12,1,174.7030029,26.38522339,247.2406158,44.03734207,26.32964706,131.4290771,78.60948181,17.30103874,16.71961212,94.93670654,7.702973366,0,0,1,1,1,0,1,1,1,2,0,0,0,8.830021858,8.807468414,8.776549339,0,8.734387398,8.650519371,8.359806061,15.82278442,0,90,74,51,30,37,33,36,33,27,19,28,786.1635132,650.8355103,450.3311157,264.2240601,324.7323303,289.1439514,314.4379272,285.4671326,225.7147675,150.316452,215.6832581,4,4,3,3,6,5,4,2,2,5,4,34.94060135,35.18029785,26.49006653,26.42240715,52.65929413,43.80969238,34.93754959,17.30103874,16.71961212,39.55696106,30.81189346,12982,5171364.569,11052.12325
146,Edenbridge-Humber Valley,9,25,22,29,28,23,34,35,35,32,53,69,161.498703,141.6430664,181.7953796,175.6036377,144.2368011,213.380188,219.6423035,218.0821228,192.2499237,300.9653625,380.6056519,26,23,28,18,18,23,37,30,76,117,48,167.9586639,148.0813751,175.5265808,112.8880539,112.8809738,144.3454285,232.1932831,186.927536,456.5935669,664.3952026,264.769165,3,11,5,11,3,1,4,6,2,2,2,19.37984467,70.8215332,31.34403229,68.98714447,18.81349564,6.275887966,25.10197639,37.38550568,12.01562023,11.35718346,11.03204823,43,40,46,42,45,53,23,16,30,63,58,277.777771,257.5328369,288.3650818,263.4054565,282.2024231,332.6220703,144.3363647,99.69468689,180.2342987,357.7512817,319.9293823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,4,6,3,9,1,6,7,2,38.75968933,45.06824493,31.34403229,25.08623314,37.62699127,18.82766342,56.47944641,6.230917931,36.04685974,39.75014114,11.03204823,0,0,2,0,0,3,1,2,2,1,1,0,0,12.53761292,0,0,18.82766342,6.275494099,12.46183586,12.01562023,5.678591728,5.516024113,85,83,47,37,23,32,27,24,39,28,24,549.0955811,534.3806152,294.6339111,232.0476685,144.2368011,200.8284149,169.4383392,149.5420227,234.3045959,159.0005646,132.3845825,3,4,2,4,5,10,1,2,9,5,8,19.37984467,25.75328445,12.53761292,25.08623314,31.35582542,62.75888062,6.275494099,12.46183586,54.07028961,28.39295769,44.1281929,18129,5511639.087,11180.34349
147,Humber Heights-Westmount,8,24,34,31,38,39,37,23,32,32,52,56,233.3268585,330.2253418,276.7116089,341.5730286,353.2608643,338.0230103,211.72789,294.2528687,288.8086548,450.6065979,478.5915833,27,26,17,25,15,19,23,21,29,25,32,262.4927063,252.5252533,151.7450714,224.719101,135.8695679,173.5793915,211.72789,193.1034546,261.7328491,216.6377869,273.480896,3,3,1,1,3,1,1,3,4,1,0,29.16585732,29.13752937,8.92618084,8.988763809,27.17391396,9.135757446,9.205559731,27.58620644,36.10108185,8.665511131,0,19,20,23,31,29,23,9,16,10,12,18,184.7170868,194.2501984,205.3021545,278.6516724,262.6811523,210.1224213,82.85004425,147.1264343,90.25270844,103.9861374,153.8330078,1,0,1,1,2,0,0,2,1,0,0,9.721952438,0,8.92618084,8.988763809,18.115942,0,0,18.39080429,9.025270462,0,0,12,6,11,5,5,5,2,1,9,6,13,116.6634293,58.27505875,98.18798828,44.94382095,45.28985596,45.67878723,18.41111946,9.195402145,81.22743988,51.9930687,111.1016159,1,4,7,3,3,7,0,5,1,4,8,9.721952438,38.85004044,62.48326492,26.96629143,27.17391396,63.95030212,0,45.97701263,9.025270462,34.66204453,68.370224,70,36,28,23,35,14,36,33,18,20,18,680.5366821,349.6503601,249.9330597,206.7415771,317.0289917,127.9006042,331.400177,303.4482727,162.4548798,173.3102264,153.8330078,1,2,4,6,3,5,1,5,1,2,3,9.721952438,19.42502022,35.70472336,53.93258286,27.17391396,45.67878723,9.205559731,45.97701263,9.025270462,17.33102226,25.638834,11701,2802718.31,9088.133355
