OCC_YEAR,OCC_TIME_RANGE,NEIGHBOURHOOD_158
2018,Night,West Hill (136)
2018,Night,Golfdale-Cedarbrae-Woburn (141)
2018,Night,Wexford/Maryvale (119)
2018,Night,Danforth (66)
2018,Morning,Mount Dennis (115)
2018,Night,Yorkdale-Glen Park (31)
2018,Night,Kennedy Park (124)
2018,Night,Clairlea-Birchmount (120)
2018,Morning,Rockcliffe-Smythe (111)
2018,Evening,Mount Olive-Silverstone-Jamestown (2)
2018,Afternoon,Yorkdale-Glen Park (31)
2018,Morning,Clairlea-Birchmount (120)
2018,Evening,Caledonia-Fairbank (109)
2018,Evening,Kennedy Park (124)
2018,Evening,Fort York-Liberty Village (163)
2018,Night,West Humber-Clairville (1)
2018,Evening,Rexdale-Kipling (4)
2018,Night,Malvern East (146)
2018,Night,Oakwood Village (107)
2018,Afternoon,Golfdale-Cedarbrae-Woburn (141)
2018,Evening,Etobicoke West Mall (13)
2018,Evening,Dorset Park (126)
2018,Morning,Rexdale-Kipling (4)
2018,Evening,Agincourt South-Malvern West (128)
2018,Afternoon,Weston-Pelham Park (91)
2018,Evening,Glenfield-Jane Heights (25)
2018,Afternoon,Islington (158)
2018,Morning,Kennedy Park (124)
2018,Evening,Westminster-Branson (35)
2018,Evening,O'Connor-Parkview (54)
2018,Evening,Eglinton East (138)
2018,Night,York University Heights (27)
2018,Night,Woburn North (142)
2018,Evening,Maple Leaf (29)
2018,Morning,Pelmo Park-Humberlea (23)
2018,Evening,Maple Leaf (29)
2018,Night,Humber Summit (21)
2018,Night,Oakwood Village (107)
2018,Evening,Regent Park (72)
2018,Evening,Agincourt South-Malvern West (128)
2018,Morning,Black Creek (24)
2018,Evening,Glenfield-Jane Heights (25)
2018,Night,Keelesdale-Eglinton West (110)
2018,Night,Bayview Woods-Steeles (49)
2018,Evening,Henry Farm (53)
2018,Afternoon,York University Heights (27)
2018,Morning,Elms-Old Rexdale (5)
2018,Afternoon,Regent Park (72)
2018,Evening,Glenfield-Jane Heights (25)
2018,Evening,Don Valley Village (47)
2018,Evening,York University Heights (27)
2018,Evening,Eringate-Centennial-West Deane (11)
2018,Evening,York University Heights (27)
2018,Night,Woburn North (142)
2018,Afternoon,Tam O'Shanter-Sullivan (118)
2018,Evening,Tam O'Shanter-Sullivan (118)
2018,Night,Kingsview Village-The Westway (6)
2018,Evening,Yonge-Bay Corridor (170)
2018,Night,South Parkdale (85)
2018,Night,Caledonia-Fairbank (109)
2018,Night,Moss Park (73)
2018,Afternoon,Downsview (155)
2018,Night,Englemount-Lawrence (32)
2018,Night,Wellington Place (164)
2018,Afternoon,Oakwood Village (107)
2018,Evening,Wexford/Maryvale (119)
2018,Evening,Mount Olive-Silverstone-Jamestown (2)
2018,Evening,Glenfield-Jane Heights (25)
2018,Evening,Mount Olive-Silverstone-Jamestown (2)
2018,Evening,Keelesdale-Eglinton West (110)
2018,Night,Agincourt South-Malvern West (128)
2018,Night,Etobicoke City Centre (159)
2018,Evening,Glenfield-Jane Heights (25)
2018,Evening,High Park-Swansea (87)
2018,Evening,Scarborough Village (139)
2018,Night,Harbourfront-CityPlace (165)
2018,Night,Malvern West (145)
2018,Evening,Don Valley Village (47)
2018,Evening,Mount Olive-Silverstone-Jamestown (2)
2018,Evening,Blake-Jones (69)
2018,Evening,York University Heights (27)
2018,Evening,Malvern West (145)
2018,Night,Woodbine-Lumsden (60)
2018,Night,Wellington Place (164)
2018,Evening,Moss Park (73)
2018,Night,Junction Area (90)
2018,Afternoon,West Humber-Clairville (1)
2018,Afternoon,Oakwood Village (107)
2018,Evening,Rustic (28)
2018,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2018,Evening,Forest Hill North (102)
2018,Night,Glenfield-Jane Heights (25)
2018,Night,Glenfield-Jane Heights (25)
2018,Night,Downsview (155)
2018,Evening,Humber Summit (21)
2018,Evening,Golfdale-Cedarbrae-Woburn (141)
2018,Night,Pelmo Park-Humberlea (23)
2018,Evening,Englemount-Lawrence (32)
2018,Night,Annex (95)
2018,Afternoon,West Hill (136)
2018,Evening,West Humber-Clairville (1)
2018,Night,Wellington Place (164)
2018,Evening,Black Creek (24)
2018,Evening,Willowridge-Martingrove-Richview (7)
2018,Evening,Englemount-Lawrence (32)
2018,Night,Glenfield-Jane Heights (25)
2018,Evening,Victoria Village (43)
2018,Night,Yorkdale-Glen Park (31)
2018,Evening,Oakwood Village (107)
2018,Evening,Englemount-Lawrence (32)
2018,Night,West Hill (136)
2018,Evening,Oakdale-Beverley Heights (154)
2018,Morning,Flemingdon Park (44)
2018,Night,Dorset Park (126)
2018,Evening,Rockcliffe-Smythe (111)
2018,Night,Trinity-Bellwoods (81)
2018,Afternoon,Englemount-Lawrence (32)
2018,Night,York University Heights (27)
2018,Night,Black Creek (24)
2018,Evening,Golfdale-Cedarbrae-Woburn (141)
2018,Evening,North St.James Town (74)
2018,Evening,East End-Danforth (62)
2018,Night,Guildwood (140)
2018,Night,Clairlea-Birchmount (120)
2018,Evening,Highland Creek (134)
2018,Evening,South Parkdale (85)
2018,Evening,Eglinton East (138)
2018,Night,West Hill (136)
2018,Evening,Kingsview Village-The Westway (6)
2018,Evening,Thorncliffe Park (55)
2018,Night,Thorncliffe Park (55)
2018,Evening,Woburn North (142)
2018,Night,Markland Wood (12)
2018,Night,Harbourfront-CityPlace (165)
2018,Afternoon,Black Creek (24)
2018,Morning,Wychwood (94)
2018,Evening,Brookhaven-Amesbury (30)
2018,Night,Malvern West (145)
2018,Morning,Black Creek (24)
2018,Night,Wellington Place (164)
2018,Night,Roncesvalles (86)
2018,Evening,Oakridge (121)
2018,Afternoon,Glenfield-Jane Heights (25)
2018,Morning,Fort York-Liberty Village (163)
2018,Evening,Scarborough Village (139)
2018,Morning,Yorkdale-Glen Park (31)
2018,Evening,Mount Olive-Silverstone-Jamestown (2)
2018,Night,Yorkdale-Glen Park (31)
2018,Evening,Islington (158)
2018,Night,Elms-Old Rexdale (5)
2018,Night,St.Andrew-Windfields (40)
2018,Evening,Tam O'Shanter-Sullivan (118)
2018,Night,Eringate-Centennial-West Deane (11)
2018,Night,Oakridge (121)
2018,Night,Oakridge (121)
2018,Evening,Yorkdale-Glen Park (31)
2018,Morning,Oakwood Village (107)
2018,Evening,Glenfield-Jane Heights (25)
2018,Evening,Morningside Heights (144)
2018,Morning,Black Creek (24)
2018,Night,West Queen West (162)
2018,Afternoon,Glenfield-Jane Heights (25)
2018,Evening,Rustic (28)
2019,Night,Oakwood Village (107)
2019,Evening,West Rouge (143)
2019,Evening,Wexford/Maryvale (119)
2019,Night,Henry Farm (53)
2019,Night,Greenwood-Coxwell (65)
2019,Evening,Tam O'Shanter-Sullivan (118)
2019,Afternoon,Yorkdale-Glen Park (31)
2019,Evening,Tam O'Shanter-Sullivan (118)
2019,Afternoon,The Beaches (63)
2019,Evening,Forest Hill North (102)
2019,Afternoon,Willowridge-Martingrove-Richview (7)
2019,Evening,Rexdale-Kipling (4)
2019,Evening,Harbourfront-CityPlace (165)
2019,Night,Dorset Park (126)
2019,Night,Victoria Village (43)
2019,Night,Pelmo Park-Humberlea (23)
2019,Afternoon,Church-Wellesley (167)
2019,Afternoon,Downtown Yonge East (168)
2019,Morning,Oakwood Village (107)
2019,Evening,Eringate-Centennial-West Deane (11)
2019,Evening,High Park-Swansea (87)
2019,Night,Etobicoke West Mall (13)
2019,Evening,Humber Summit (21)
2019,Night,Rockcliffe-Smythe (111)
2019,Evening,St.Andrew-Windfields (40)
2019,Evening,Banbury-Don Mills (42)
2019,Afternoon,Downsview (155)
2019,Night,Regent Park (72)
2019,Morning,Humber Bay Shores (161)
2019,Evening,Kingsview Village-The Westway (6)
2019,Evening,Yorkdale-Glen Park (31)
2019,Afternoon,Agincourt South-Malvern West (128)
2019,Afternoon,West Hill (136)
2019,Evening,Yorkdale-Glen Park (31)
2019,Night,Moss Park (73)
2019,Evening,Rexdale-Kipling (4)
2019,Night,Scarborough Village (139)
2019,Night,Playter Estates-Danforth (67)
2019,Afternoon,Islington (158)
2019,Morning,Yorkdale-Glen Park (31)
2019,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2019,Night,Thistletown-Beaumond Heights (3)
2019,Night,Glenfield-Jane Heights (25)
2019,Evening,Rustic (28)
2019,Evening,Clanton Park (33)
2019,Night,Oakridge (121)
2019,Night,Corso Italia-Davenport (92)
2019,Afternoon,Alderwood (20)
2019,Night,Yonge-Eglinton (100)
2019,Night,Weston (113)
2019,Morning,Glenfield-Jane Heights (25)
2019,Evening,York University Heights (27)
2019,Evening,Clairlea-Birchmount (120)
2019,Evening,Downsview (155)
2019,Evening,Flemingdon Park (44)
2019,Night,Lambton Baby Point (114)
2019,Evening,Humber Summit (21)
2019,Afternoon,Clanton Park (33)
2019,Evening,Malvern East (146)
2019,Night,Brookhaven-Amesbury (30)
2019,Afternoon,Yorkdale-Glen Park (31)
2019,Afternoon,Eringate-Centennial-West Deane (11)
2019,Afternoon,Junction-Wallace Emerson (171)
2019,Evening,Malvern West (145)
2019,Night,Oakwood Village (107)
2019,Evening,Morningside (135)
2019,Evening,Englemount-Lawrence (32)
2019,Evening,Oakdale-Beverley Heights (154)
2019,Afternoon,South Parkdale (85)
2019,Night,Fenside-Parkwoods (150)
2019,Night,Moss Park (73)
2019,Evening,Black Creek (24)
2019,Evening,West Hill (136)
2019,Evening,Scarborough Village (139)
2019,Evening,Black Creek (24)
2019,Morning,Dorset Park (126)
2019,Evening,Willowridge-Martingrove-Richview (7)
2019,Evening,Golfdale-Cedarbrae-Woburn (141)
2019,Night,Golfdale-Cedarbrae-Woburn (141)
2019,Afternoon,Yorkdale-Glen Park (31)
2019,Evening,West Humber-Clairville (1)
2019,Afternoon,West Hill (136)
2019,Afternoon,Morningside Heights (144)
2019,Afternoon,Woodbine Corridor (64)
2019,Evening,Beechborough-Greenbrook (112)
2019,Night,East Willowdale (152)
2019,Afternoon,Glenfield-Jane Heights (25)
2019,Night,Yorkdale-Glen Park (31)
2019,Evening,Agincourt North (129)
2019,Afternoon,O'Connor-Parkview (54)
2019,Afternoon,Annex (95)
2019,Evening,Weston-Pelham Park (91)
2019,Morning,Weston (113)
2019,Evening,Glenfield-Jane Heights (25)
2019,Night,Wellington Place (164)
2019,Night,Flemingdon Park (44)
2019,Evening,Edenbridge-Humber Valley (9)
2019,Night,Thorncliffe Park (55)
2019,Night,Glenfield-Jane Heights (25)
2019,Night,West Hill (136)
2019,Evening,Glenfield-Jane Heights (25)
2019,Night,Glenfield-Jane Heights (25)
2019,Evening,Rustic (28)
2019,Morning,Yorkdale-Glen Park (31)
2019,Evening,West Humber-Clairville (1)
2019,Night,Oakwood Village (107)
2019,Afternoon,Black Creek (24)
2019,Evening,L'Amoreaux West (147)
2019,Afternoon,Rustic (28)
2019,Morning,Roncesvalles (86)
2019,Night,Edenbridge-Humber Valley (9)
2019,Evening,Mount Olive-Silverstone-Jamestown (2)
2019,Evening,Taylor-Massey (61)
2019,Evening,Morningside (135)
2019,Afternoon,West Humber-Clairville (1)
2019,Night,Humber Summit (21)
2019,Evening,Humber Heights-Westmount (8)
2019,Evening,Downtown Yonge East (168)
2019,Night,Mount Olive-Silverstone-Jamestown (2)
2019,Night,West Hill (136)
2019,Evening,Elms-Old Rexdale (5)
2019,Afternoon,Oakdale-Beverley Heights (154)
2019,Night,West Hill (136)
2019,Morning,Rockcliffe-Smythe (111)
2019,Evening,Scarborough Village (139)
2019,Evening,Cabbagetown-South St.James Town (71)
2019,Night,Victoria Village (43)
2019,Night,Clairlea-Birchmount (120)
2019,Night,Downtown Yonge East (168)
2019,Afternoon,Kingsview Village-The Westway (6)
2019,Night,Mount Olive-Silverstone-Jamestown (2)
2019,Evening,West Hill (136)
2019,Evening,Brookhaven-Amesbury (30)
2019,Night,Lansing-Westgate (38)
2019,Night,West Humber-Clairville (1)
2019,Afternoon,Agincourt South-Malvern West (128)
2019,Evening,Markland Wood (12)
2019,Afternoon,Islington (158)
2019,Morning,Rockcliffe-Smythe (111)
2019,Evening,Mount Dennis (115)
2019,Night,West Humber-Clairville (1)
2019,Evening,Woburn North (142)
2019,Morning,Weston (113)
2019,Night,Woburn North (142)
2019,Night,Downsview (155)
2019,Night,York University Heights (27)
2019,Evening,Roncesvalles (86)
2019,Morning,Edenbridge-Humber Valley (9)
2019,Afternoon,Henry Farm (53)
2019,Night,O'Connor-Parkview (54)
2019,Night,Elms-Old Rexdale (5)
2019,Evening,Golfdale-Cedarbrae-Woburn (141)
2019,Night,Kensington-Chinatown (78)
2019,Night,Islington (158)
2019,Night,Lambton Baby Point (114)
2019,Evening,Brookhaven-Amesbury (30)
2019,Evening,Downsview (155)
2019,Evening,Glenfield-Jane Heights (25)
2019,Morning,Blake-Jones (69)
2019,Morning,Rockcliffe-Smythe (111)
2019,Evening,Harbourfront-CityPlace (165)
2019,Night,Rexdale-Kipling (4)
2019,Night,Downtown Yonge East (168)
2019,Night,North St.James Town (74)
2019,Afternoon,Glenfield-Jane Heights (25)
2019,Afternoon,Humber Bay Shores (161)
2019,Evening,Willowridge-Martingrove-Richview (7)
2019,Afternoon,Yonge-Bay Corridor (170)
2019,Evening,Elms-Old Rexdale (5)
2019,Afternoon,Malvern East (146)
2019,Evening,Weston (113)
2019,Night,Yonge-Bay Corridor (170)
2019,Evening,Kensington-Chinatown (78)
2019,Morning,Rustic (28)
2019,Evening,Newtonbrook West (36)
2019,Evening,West Hill (136)
2019,Evening,Golfdale-Cedarbrae-Woburn (141)
2019,Night,Yonge-Bay Corridor (170)
2019,Night,Mount Dennis (115)
2019,Night,Wellington Place (164)
2019,Evening,Rustic (28)
2019,Afternoon,Don Valley Village (47)
2019,Night,Wellington Place (164)
2019,Night,Maple Leaf (29)
2019,Morning,Rustic (28)
2019,Evening,Scarborough Village (139)
2019,Night,Flemingdon Park (44)
2019,Afternoon,Victoria Village (43)
2019,Night,East End-Danforth (62)
2019,Evening,St.Andrew-Windfields (40)
2019,Night,Roncesvalles (86)
2019,Night,Oakwood Village (107)
2019,Evening,Weston (113)
2019,Night,Greenwood-Coxwell (65)
2019,Night,North Riverdale (68)
2019,Night,L'Amoreaux West (147)
2019,Evening,Elms-Old Rexdale (5)
2019,Evening,Englemount-Lawrence (32)
2019,Morning,Malvern West (145)
2019,Night,Don Valley Village (47)
2019,Afternoon,Humber Heights-Westmount (8)
2019,Evening,Bendale-Glen Andrew (156)
2019,Afternoon,West Humber-Clairville (1)
2019,Evening,Beechborough-Greenbrook (112)
2019,Night,Humber Summit (21)
2019,Night,Kensington-Chinatown (78)
2019,Afternoon,Yorkdale-Glen Park (31)
2019,Evening,Oakwood Village (107)
2019,Evening,Humber Heights-Westmount (8)
2019,Evening,Cabbagetown-South St.James Town (71)
2019,Night,Bayview Woods-Steeles (49)
2019,Night,Thorncliffe Park (55)
2019,Afternoon,Malvern West (145)
2019,Night,Weston (113)
2019,Night,Thorncliffe Park (55)
2019,Night,South Riverdale (70)
2019,Evening,North St.James Town (74)
2019,Night,Dorset Park (126)
2019,Night,Oakwood Village (107)
2019,Night,Willowridge-Martingrove-Richview (7)
2019,Evening,O'Connor-Parkview (54)
2019,Evening,Wychwood (94)
2019,Evening,Briar Hill-Belgravia (108)
2019,Evening,Bedford Park-Nortown (39)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,Englemount-Lawrence (32)
2019,Evening,Weston (113)
2019,Evening,Brookhaven-Amesbury (30)
2019,Night,Eglinton East (138)
2019,Night,Englemount-Lawrence (32)
2019,Night,Englemount-Lawrence (32)
2019,Night,Mount Olive-Silverstone-Jamestown (2)
2019,Evening,Yorkdale-Glen Park (31)
2019,Evening,L'Amoreaux West (147)
2019,Night,Englemount-Lawrence (32)
2019,Night,Glenfield-Jane Heights (25)
2019,Night,Rustic (28)
2019,Night,Wellington Place (164)
2019,Evening,Elms-Old Rexdale (5)
2019,Night,Glenfield-Jane Heights (25)
2019,Night,Oakwood Village (107)
2019,Afternoon,Yorkdale-Glen Park (31)
2019,Morning,Humber Summit (21)
2019,Afternoon,Fort York-Liberty Village (163)
2019,Morning,Bridle Path-Sunnybrook-York Mills (41)
2019,Night,South Parkdale (85)
2019,Morning,York University Heights (27)
2019,Evening,Yorkdale-Glen Park (31)
2019,Night,Annex (95)
2019,Evening,Humber Heights-Westmount (8)
2019,Night,Humber Summit (21)
2019,Night,Oakwood Village (107)
2019,Night,Downtown Yonge East (168)
2019,Night,Weston (113)
2019,Evening,Golfdale-Cedarbrae-Woburn (141)
2019,Afternoon,Flemingdon Park (44)
2019,Evening,Englemount-Lawrence (32)
2019,Evening,Mimico-Queensway (160)
2019,Evening,Mount Olive-Silverstone-Jamestown (2)
2019,Night,Golfdale-Cedarbrae-Woburn (141)
2019,Afternoon,Victoria Village (43)
2019,Night,West Hill (136)
2019,Afternoon,Black Creek (24)
2019,Evening,Scarborough Village (139)
2019,Night,West Humber-Clairville (1)
2019,Night,Oakdale-Beverley Heights (154)
2019,Afternoon,Lansing-Westgate (38)
2019,Night,Danforth (66)
2019,Afternoon,Malvern West (145)
2019,Evening,Regent Park (72)
2019,Evening,Glenfield-Jane Heights (25)
2019,Afternoon,Malvern East (146)
2019,Afternoon,Roncesvalles (86)
2019,Afternoon,Flemingdon Park (44)
2019,Afternoon,Kingsview Village-The Westway (6)
2019,Morning,Bendale-Glen Andrew (156)
2019,Evening,Mount Olive-Silverstone-Jamestown (2)
2019,Evening,Pelmo Park-Humberlea (23)
2019,Afternoon,Dorset Park (126)
2019,Evening,Oakwood Village (107)
2019,Evening,Dorset Park (126)
2019,Evening,East L'Amoreaux (148)
2019,Evening,Bayview Village (52)
2019,Evening,Mount Dennis (115)
2019,Afternoon,Briar Hill-Belgravia (108)
2019,Evening,Birchcliffe-Cliffside (122)
2019,Night,Yorkdale-Glen Park (31)
2019,Night,Humber Summit (21)
2019,Evening,Victoria Village (43)
2019,Afternoon,Bayview Woods-Steeles (49)
2019,Afternoon,Humbermede (22)
2019,Evening,Malvern West (145)
2019,Afternoon,Woodbine Corridor (64)
2019,Evening,L'Amoreaux West (147)
2019,Night,North Toronto (173)
2019,Night,Glenfield-Jane Heights (25)
2019,Afternoon,Kennedy Park (124)
2019,Evening,Rockcliffe-Smythe (111)
2019,Night,West Humber-Clairville (1)
2019,Evening,Weston-Pelham Park (91)
2019,Night,Ionview (125)
2019,Morning,Glenfield-Jane Heights (25)
2019,Evening,Hillcrest Village (48)
2019,Evening,Don Valley Village (47)
2019,Evening,Black Creek (24)
2019,Evening,East Willowdale (152)
2019,Evening,Cliffcrest (123)
2019,Afternoon,Glenfield-Jane Heights (25)
2019,Evening,West Humber-Clairville (1)
2019,Night,Rockcliffe-Smythe (111)
2019,Morning,Golfdale-Cedarbrae-Woburn (141)
2019,Afternoon,Elms-Old Rexdale (5)
2019,Afternoon,Thorncliffe Park (55)
2019,Evening,Stonegate-Queensway (16)
2019,Evening,Malvern West (145)
2019,Evening,Eglinton East (138)
2019,Evening,Regent Park (72)
2019,Afternoon,Elms-Old Rexdale (5)
2019,Evening,Yorkdale-Glen Park (31)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,West Humber-Clairville (1)
2019,Afternoon,Willowridge-Martingrove-Richview (7)
2019,Evening,West Humber-Clairville (1)
2019,Night,Mount Olive-Silverstone-Jamestown (2)
2019,Afternoon,West Humber-Clairville (1)
2019,Evening,Yonge-Bay Corridor (170)
2019,Evening,Regent Park (72)
2019,Evening,Milliken (130)
2019,Night,Roncesvalles (86)
2019,Afternoon,Beechborough-Greenbrook (112)
2019,Morning,Henry Farm (53)
2019,Evening,Dorset Park (126)
2019,Morning,Golfdale-Cedarbrae-Woburn (141)
2019,Night,Weston-Pelham Park (91)
2019,Evening,Malvern East (146)
2019,Afternoon,Etobicoke West Mall (13)
2019,Evening,Humber Heights-Westmount (8)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,South Riverdale (70)
2019,Afternoon,New Toronto (18)
2019,Night,Victoria Village (43)
2019,Evening,Mount Olive-Silverstone-Jamestown (2)
2019,Night,Dorset Park (126)
2019,Night,Mount Olive-Silverstone-Jamestown (2)
2019,Night,Wellington Place (164)
2019,Night,South Riverdale (70)
2019,Evening,East L'Amoreaux (148)
2019,Night,Wexford/Maryvale (119)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,Etobicoke City Centre (159)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,Glenfield-Jane Heights (25)
2019,Evening,Mount Olive-Silverstone-Jamestown (2)
2019,Evening,Greenwood-Coxwell (65)
2019,Night,Junction Area (90)
2019,Evening,Regent Park (72)
2019,Night,Briar Hill-Belgravia (108)
2019,Evening,Junction-Wallace Emerson (171)
2019,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2019,Night,Golfdale-Cedarbrae-Woburn (141)
2019,Afternoon,Pelmo Park-Humberlea (23)
2019,Morning,Glenfield-Jane Heights (25)
2019,Afternoon,Morningside Heights (144)
2019,Night,Victoria Village (43)
2019,Evening,East L'Amoreaux (148)
2019,Evening,Regent Park (72)
2019,Night,O'Connor-Parkview (54)
2019,Evening,Bendale-Glen Andrew (156)
2019,Evening,Yorkdale-Glen Park (31)
